index,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
131724,c0d826c555434505,"Image

Could someone provide an image of him? It's unusual that, considering his fame, there is no picture on this page. 76.126.15.78",0,0,0,0,0,0
102251,23307df113825abd,"""

 Article  

I think it should be converted into a category . from हि है  """,0,0,0,0,0,0
130273,b8eff0067e0c772e,""":::::::Sesshomaru said  """"This is a wiki-warning: whoever adds that cruft back again in the page without sourcing a significant amount of content will receive  templates"""" and has reverted several times edits from others, back to his version. Blatant case of OWN.
Also, DBZROCKS, I guess you consider DBZ plot to be irrelevant to a DBZ article, then ?  
""",0,0,0,0,0,0
30800,51cffbeeac1a715c,"""

Perhaps I should rephrase the question. I am not disputing your arsesome """"power"""" to be a censor. You deleted an entry within seconds of it being posted. You cannot deny that you took no effort whatsoever to check ANY of the references. HOW is it possible to form a proper opinion for censorship of the facts from a position of 100% full and deliberate ignorance?

It can't be. The motivation here CANNOT have anything to do with the public good. The only other possible motivation for this is a """"badgehunter"""" hunting for the next.""",0,0,0,0,0,0
8640,16f4af773f46322c,"Nevermind.  This image is in Wikimedia Commons and has to be deleted there, not here.  I don't feel like making an account over there so the image will remain, at least for now.",0,0,0,0,0,0
85241,e405a9c5109da9a6,"Perhaps in the correct article... this is the weekly japanese version, not the monthly american version.",0,0,0,0,0,0
53671,8f77445d5ef2d705,"December 2010
Please stop the foolish edits to the article on Christopher Lloyd. Adding obvious misinformation to articles is considered vandalism and will quickly get you blocked.",0,0,0,0,0,0
92349,f6eeb379f89cbcad,"You're doing good work. Well done. However, I think you're rushing. For example, as an illustration of Olivier's early rise, you say what he was doing over a decade after he started, which is after the Shakespearean breakthrough described in the following paragraph. ¶ There's no rush. If somebody (me) posts a dozen (?) questions or objections on the talk page, there's no obligation to respond to them the next day. Take your time; get it right. ¶ Incidentally, here's another question for you. We're all familiar with the stern paper who thwarts his son's dramatic ambitions. (A ghastly example of this stereotype is in the well-acted but dreadful film Dead Poets Society.) In this article, though, you first say that paper was a stern sort of person, and then, without explanation, say it was he who decided that his son would be an actor. This seems remarkable. ¶ And how about the unusual surname? (Is it Huguenot?)",0,0,0,0,0,0
66182,b1065d2c0b842b35,. Just my two cents though,0,0,0,0,0,0
139320,e9a68e7a13b76a2e,"""

Image copyright problem with Image:DSC01901.JPG

Thank you for uploading Image:DSC01901.JPG. However, it currently is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page.

If you created this image yourself, please look at Wikipedia:Image copyright tags#For image creators, select one of those tags, and add it to the image. To do that, simply go to Image:DSC01901.JPG, click """"edit this page"""", and add the appropriate tag. Be sure to remove the current tag indicating a lack of licensing!

If you have any questions, please feel free to ask me at User talk:Angr or at the media copyright questions page. Thanks again for your cooperation. —gr """,0,0,0,0,0,0
74971,c892cc42108958b0,"My RfA 

Thanks for your support. -",0,0,0,0,0,0
118199,778cfbb5d1ba751c,I will not be returning after 6 months. It's over. Goodbye.,0,0,0,0,0,0
65217,ae7e01fa4c952931,""":::: sprot only blocks IP (and brand new) addresses from editing - it does not stop anyone from reading, nor does it stop anyone who wants to contribute to create an account with an unidentifiable and untraceable name (i.e., don't give your email address) and contribute.  The edits made by multiple IP addresses on this page, as you know,  have been (not always but  by and large) at best unhelpful but much more often downright offensive and I see absolutely no reason why that should be allowed to continue.  Again, you know I am not talking about the juvenile HI MOMs - they are also annoying, but that is not what plagues this page.  We are plagued by targeted vandalism - changing """"Obama"""" to """"Osama"""", for example, and the regular changing of text that has hidden text clearly requesting that it not be changed right there, plus blatant POV pushing, trolling, etc.  Classic case for permanent sprot. The result, when sprot is in place, is the ability to conscientiously edit and improve the article (which has a changing base of facts so needs constant attention).  But rather than being able to easily evaluate substantive changes that responsible editors make, we are bogged down in having to go through screen after screen of pure and often vicious vandalism. For what positive reason, may I ask?

IP edits also can be used, I suppose, by regular editors who don't want to reveal that they are making sub rosa changes, but I would hope that is not going on here.  

And IP addresses have quite rarely reverted vandalism here - in fact I just looked at the last 500 edits and didn't see a single case of an IP address reverting vandalism. Maybe I missed one, but that claim was not really reflective of what goes on on this page - it is a very small group of actual editors who do the vast majority of the reverting.  

Your comment above about there being only one vandalism on Dec 21 was just one day after sprot was lifted the last time. I said then that I hoped to be wrong, but predicted that vandalism would be back up and it is.  That's why I requested extended protection.

If what  you were unhappy about is the tag itself, I also thought all along that we should have {{sprotect2}} and had thought to change it last time but the block was lifted before I had a chance to.   I have changed it to that less obtrusive tag.  The question of the duration  of the lock is what I am interested in. Two-three weeks is much better than what we had a few weeks ago, and may coincide with any announcement that Senator Obama makes which is also good timing for sprot, but  I'd like to understand why you would want it not to be an extended one, because I can't make any sense out of your position on this, as a person (you, I mean) who clearly is interested in having this remain a high quality page, as evidenced by the excellent work you do here, and the fact that this page has been by far your main area of Wikipedia editing.    | talk 

""",0,0,0,0,0,0
53000,8da7be2077329f76,"Plot 

The plot section seems overly lengthy. Should it be cut down or split into sections. Does anyone have any feelings?",0,0,0,0,0,0
9700,19b2cb8f6480b46e,"OK, but ALoan has done several blocks, you'll have to tell me the whole message. Did it mention a blocked username? And also, have you been editing from a name accoount?  | talk .",0,0,0,0,0,0
13297,2328eace6490f3bf,"Retarded Blocking 

Haha that Friday guy that blocked me was so retarded that instead of blocking my name he blocked the IP address that I was using at the time.  How stupid is this guy?  I mean seriously, it'd make more sense to block my name since I don't have any other names rather than my IP address since I use multiple computers.",1,0,0,0,0,0
143258,fe1a631df555c887,"Hello User:Von Restorff, your current revision is acceptable and is supported by two reliable sources. I hope this helps. With regards, Talk",0,0,0,0,0,0
158218,ea97583bc0ad49d6,You are such a cracker.,1,0,0,0,0,0
8638,16f3030c4a7d7695,NOTE: re speedy  You might ask,0,0,0,0,0,0
1352,03af7884f5c0e1a4,REDIRECT Talk:George Washington Carver Senior High School,0,0,0,0,0,0
54209,90dcd897c80f53cf,"""
Can we please get someone with competence to participate in political matters as this one in this discussion? Because the current advocates of the legitimacy of naming it """"Latvian SSR"""" are not even trying to support their point with reason. This is seriously getting painfully absurd. 159.148.87.183  """,0,0,0,0,0,0
57669,9a5044cb1014f4b9,"uhhh 

Taco bell is on me is a slogan where I come from, you Deuchebag Mcgee. Do your research.",0,0,0,0,0,0
34520,5c31e58bb5a92db6,The above comment fails to offer anything of salient value here.,0,0,0,0,0,0
52524,8c7e67a11027038f,quit bein a bitch and talk to me,1,0,1,0,1,0
102092,226e2d452e9f36d4,REDIRECT Talk:The Singles: 1969–1981,0,0,0,0,0,0
45909,7aac70d06fb22a6d,"""
""""Primary sources are generally not acceptable.""""  Bwa ha ha ha ha ha.  Seriously?  Are you completely stoned or drunk?  You are certainly not a researcher, historian or even a student to make such a ridiculous and derelict statement.  Indeed, you expose yourself to ridicule, scorn, and certainly to the laughter of ANY serious student, writer, and certainly to the Titanic community.  We will start with my personal Facebook page, and go from there.  Too bad for you that you can't delete your ill-advised and stupid remark.  And no doubt about it, it was stupid beyond any means of defense.""",1,0,0,0,0,0
108442,43b4c0616870358f,"""NOT

BELOW IS ANOTHER OF SQUEAKBOX'S LIES AND MISREPRESENTATIONS:  I have absolutely no control over what others put on their board.  What Mr. Van Nattan writes are his own thoughts.  My book was the standard reference of the 1980s on the New Age Movement.  I disagree with Mr. Van Nattan on many items, including what I consider Catholic bashing.  For anything written by him to be imputed to me is untrue and unfair.  This is as logical as SqueakBox imputing to me every IP address disagreeing with SqueakBox from anywhere in Michigan (i.e. Allen Park, Michigan, where I have probably been maybe 3 to 4 times in my career as a lawyer and no other contact  certainly I have no IP address emanating from Allen Park, Michigan.  The Detroit metropolitan area has at least 3.5 million residents.  Equally ridiciulous is imputation to me of things fro Reston, Virgina, and his biggest stretch was that if it came from Toronto, it had to be Cumbey as that is """"so close to Detroit"""".  Clearly his major was not USA geography.  As far as """"original research""""  my research on Solana was all culled and distilled from other works.  Synthesizing this is what encyclopedic research is about.  I don't know what SqueakBox is talking about as original research.  Does he mean I went to Solana's house and office and took physical measurements.  This is idiotic and he has turned Wikipedia into an idiotic circus.  I'm happy that he has nothing better to do with HIS time.  As for me, I must practice law for an honest living!

""",0,0,0,0,0,0
146669,2fced21d1a5d0dbd,"Tanakh 

Tanakh is a Hebrew ACRONYM for:

T orah (The Teaching)

N evi'im (The Prophets)

Kh etuvim (The Writings)

The transliteration from Hebrew yields then:

TNKH

Add vowel points, viola!

Tanakh.",0,0,0,0,0,0
128801,b0d1cd9f736b2500,"""

 Title is misleading... 

As the object is actually a copy of the original, is it not misleading to say it's a """"bust by Houdon""""?  - Talk """,0,0,0,0,0,0
59401,9f1b88e97ec769a0,"Please refrain from removing content from Wikipedia, as you did to Bean. It is considered vandalism. If you want to experiment, please use the sandbox. Thank you.  - Boy",0,0,0,0,0,0
34998,5d78b280bd2d7a82,"Norman Architecture 

Bob - well that's another educational resource page link you've removed.",0,0,0,0,0,0
123822,965bb2d6520d5086,Bah. Don't allow Nici to bully you. People like that just hate being reminded their opinions aren't fact.,0,0,0,0,0,0
67896,b59d3fbd4e93581f,"""

Also, I note that you struck yourself as a party in the response. Any insight as to why? Thanks in advance. ^[omg plz] """,0,0,0,0,0,0
145716,211fd00102e35263,"Volume Four 

Has anyone heard that Volume Four's title is to be 'Fugitives' ???",0,0,0,0,0,0
73400,c463e698e4c9dd7a,Jack paul limani a boy aged 20 living in malawi . New to wikipedia and want to use it to the best of all.,0,0,0,0,0,0
145012,161db0d904c2f062,"Tony Sidaway
The article Jim Nussle has been repeatedly vandalized for partisan purposes by right-wing Republicans, or rather one such Republican and his various sock puppets. Then this right wing goon of an admin intrudes himself. To state it mildly, I am apoplectically angry at the sonofabitch. To respond to your message
Was your partial blanking of User talk:Tony Sidaway intentional, or an accident? [7]. MONGO 
I would seem to have been.",1,0,0,0,0,0
107164,3ce718e4b974993f,"""

 Hmm. 

Not one lousy source, all of them. Denying reliable sources (regardless of how many inaccuracies you find) while willingly using propaganda news services to substantiate secondary and primary evidence is extremely frustrating. Especially when users do not provide a rule or guideline justifying their edits. I'm all for """"balance."""" Balance isn't rocket science, we have a rule book on wikipedia that tells us exactly how we are supposed to edit. IF we cannot accept the fact that one's personal opinion of a source (or ignorance of sourcing rules in general) should have no effect in arguing balance/neutrality. This is paramount to the entire mediation. We can make plans and organize all we want, but editing-habits have to change if they disagree with BLP guidelines. Does this not seem reasonable, or should everyone be allowed to edit how they wish?   """,0,0,0,0,0,0
137581,e03a18d20fbedec6,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! + R/W",0,0,0,0,0,0
62280,a6a784c893390b37,"""

Not only is """"Tees Valley"""" a made-up name, Hartlepool is neither near the Tees nor in a valley.""",0,0,0,0,0,0
147227,38edf924963784f0,"I do not mean to annoy anyone, or bring in to doubt their beliefs, but this is some crazy shit, drink more, have sex (with protection) and listen to rock and roll",1,0,1,0,0,0
157535,dfd2f978c14e3633,"""Real Beginning of Use==
You seem to ignore that the original use of the Motto """"new world oder"""" began with the [Illuminati]
that was quickly banned by the Holy Roman Emperor but many feel survived in the follow on organization
the [Bilderberg Club]. /s/ kitchen of khartoom 8th 69.121.221.97  

==""",0,0,0,0,0,0
58034,9b6c1f87bf5be2d2,"Comparing whales to fat people 

Hi. Please don't compare whales to fat people. Most whales (e.g. rorquals) are streamlined and slender, thus beautifully adapted to their environment. Fat people? Not so much. Thank you.",0,0,0,0,0,0
153314,9aefc0bf281f4119,"Not supported? 

Isn't this considered support? -",0,0,0,0,0,0
87802,eadd47c072d1cf5d,"no I am saying all I did after his warning, wherewhich he did not identify himself nor does it say on his userpage that he is an admin, is to clean up my talkpage!",0,0,0,0,0,0
14846,273e5efad3f6a426,"""
Some ideas from me. I will be potentialy out of internet contact in a few weeks so may not be much help.
Have it as another tab on the tabs already on GA pages
Specifically go out to recruit people, either dropping personal notes at talk pages, wikiprojects and the signpost (maybe even a watchlist header if you can swing it)
Advertise it as purely to get inexperienced editors reviewing. Make it clear that there will be help right the way through the process and they can't really make too much of a mess.
See if you can get some regulars who are willing to have their articles reviewed by these new reviewers. That should help alleviate any biting issues. The bonus for the regulars is that they will get there articles reviewed faster.
I would not treat this as a way to clear the backlog, but to get those reviewers who have considered reviewing, but were a little unsure whether they could. This has the added bonus of increaing reviewer numbers (and so reducing the backlog) and making sure the new reviewers devlelop good habits from the start.
End of ramble.  (talk) """,0,0,0,0,0,0
120427,841fe4882efdfd56,"Another speedied article 

Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.",0,0,0,0,0,0
4814,0cc112e768f8f56e,in the anime she had a true star seed and was a senshi but never transformed probly,0,0,0,0,0,0
115479,69920fc56c9f58af,and also badly sourced,0,0,0,0,0,0
70648,bd169d8c988a45af,"""
Thanks Love! We've got some really good reviews so far from a couple of other guys, but all the eyes that are cast upon the article at PR make its chance of passing FAC so much better. Thanks heaps! vu """,0,0,0,0,0,0
56737,979b056a9df3158c,"Turkey is not Europe 
Turkey is not Europe and any references must be deleted from the article",0,0,0,0,0,0
119106,7ca86116115dac90,"""To Jauerback, if one has a difference, about an edit that edit can be reverted. That's what I did since the PIB report is an incorrect report. It's invalid. Each and every edit or revert need to be measured in on it's merit of being valid or not. Until By78 can prove that the PIB report is correct I will not revert to my version or his version but with the standard version that existed before this issue cropped up. Be fair.

To By78, if your Ford car requires parts change after 1000 km run, you cannot complain to them that their product failed. The specification says 1000 km and only thing that everyone using that car is supposed to replace the parts after the specified kilometers. 

The PIB report was submitted to the parliamentary committee which found the report incorrect. If you want your version, you must have to prove that the PIB version is correct.

I am again submitting what the Committee has to say about the PIB report on which you are arguing. From the article , the standing committee to which the report was submitted says """"There were clear factual inaccuracies in the army's deposition before the Standing Committee. The most glaring of them is the army's suggestion that it is carrying out trials on the Arjun's performance.

In fact, the army has already accepted the Arjun for introduction into service, based upon its driving and firing performance over the years. After firing trials in summer 2006, the trial report (written by the army) said: """"The accuracy and consistency of the Arjun has been proved beyond doubt.""""

The ongoing trials in Pokhran that the army is citing are Accelerated Usage cum Reliability Trials (AUCRT). In these, two Arjun tanks were run almost non-stop for 3,000 kilometres, not to judge performance, but to evaluate the tank's requirement of spare parts, fuel and lubricants during its entire service life.""""

  

""",0,0,0,0,0,0
10097,1ab541ed1f68979f,"I CAN GO ON FOREVER WITH MANY OTHER COMPLAINTS AGAINST THIS EVIL

INDIVIDUAL, KIND - OD ADMINISTRATIVE VANDALS",0,0,0,0,0,0
66225,b12692a876ce273a,"""

 Requested move 28 December 2015 

:Nepal Bhasa language →  – Nepal Bhasa is the official term given by the government of Nepal. Also, the original name is """"Nepal Bhasa."""" The term """"Newar"""" or any other terms other than """"Nepal Bhasa"""" are blatantly misleading, non-veracious, unscientific and derogatory.   """,0,0,0,0,0,0
52956,8d8b3a7e560d9010,"Why the hell not? It would ve a) very cool and b) very encyclopaedic...if you could substantiate it, like the list above.",0,0,0,0,0,0
68797,b80fb219123bd21f,"I did state that a lot of the content is salvageable, recommending that it be placed in other articles. I have not looked over your contributions. Sorry for not making the distinction.",0,0,0,0,0,0
45054,7873cbd45dd16376,"""

List of micronations is intended to be a list of notable micronations.  You can read about the general concept of notability at WP:NOTABILITY.  The problem is that a lot of people """"invent"""" a micronation with two friends one night, and then try to put it on Wikipedia.  Generally, notability requires that """"has received significant coverage in reliable sources that are independent of the subject.""""  That could be articles in newspapers or magazine, TV coverage, mentions in academic books, that sort of thing.  There are other ways to become encyclopedically notable, but that's the main one.  (We especially don't want things that clearly just fall under WP:MADEUP.)

As to how to physically type in a reference, the easiest thing to do would be to discuss the reliable sources on the article's discussion page first to get feedback from other people.  Frankly, ever since that book about micronations came out, we've been deleting about three non-notable contributions a week because everybody's eager to make up a micronation and get in on Wikipedia.  The new ones that have been added generally haven't made it without some discussion first, so that's the place to start.  Once we get past that point, we can worry about how to format the citation for the article.

Please let me know if there's anything else I can help with ''' (talk) """,0,0,0,0,0,0
67869,b58a39b076784a7c,"That debate is almost two years old.

I personally think this article belongs at Economy of the ROC since every other article in the series follows that format except for Demographics which I also think should be moved.  So I propose we run the poll again.   

 In favor of moving Economy of Taiwan to Economy of the Republic of China 
  

 Against",0,0,0,0,0,0
94967,fde2076140e93fa7,"Not sure what your gripe is.  Hydrcracking uses more energy than it generates as well.  Are you suggesting people shouldn't know about electrolysis because it obeys the law of conservation of energy?  Oh, and you don't burn the sea water... you burn the gas that comes off the sea water after a current has been applied.  Many of the methods of generating H2 mentioned in the article are less efficient than electrolysis or are even purely theoretical.  (engineering cyanobaccilus to make hydrogen etc.)",0,0,0,0,0,0
134791,d0eeddabab991cf5,You clearly weren't here for the Hagler fan edit war a couple weeks ago.,0,0,0,0,0,0
157731,e290c1eaf21c86fb,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question and then place {{helpme}} after the question on your talk page. Again, welcome!  '''''' Talk",0,0,0,0,0,0
10450,1b9ccd5409aa63a7,"Book Name 
Hello, I am somewhat confused as to the name of the book. what is the joke with the name of the title. English is not my first language (german is my mother tongue) so i think the joke is lost on me. 
24.210.149.130",0,0,0,0,0,0
45631,7a012c8d8fe08e54,"other work 

Why no mention of his other work?
Hamlet's Hitpoints
Robin's Laws of Good Gamemastering
80.139.111.198  CFitz",0,0,0,0,0,0
22780,3c285f47da784d31,"Coolceaser edits against UC Hastings 

Amerique:

Sorry to bug you, but I think you resolved the dispute with Coolceasar on the UC Hastings page very nicely.  I now note Coolceasar has been making biased (who knows why) assertions against Hastings on the general UC page, editing the page so the Hastings is not considered a UC but only an affiliated institution.  There is a long exchange back and forth between Cool Ceasar ands another Hastings grad (not me, I came in at the end), but I think the situation needs third-party input, somebody who didn't go to Hastings and can include their opinion on the evidence.  

Thanks,",0,0,0,0,0,0
65854,b01ba6196c7e0ad6,"September 2013 (UTC)

lol. Regardless of intent or accident - I actually wish that GoingBatty would listen to my request and avoid pages that I'm working on. GoingBatty was (and still is) not interested in  Brazilian Hip Hop unless he's a secret gangster rapper. Maybe after a hard day in the hood with his scout charges this scoutmaster relaxes by expressing himself through rap. Anyway I'm bored by him and a whole bunch of other editors - all of whom seem to be here either as incognito moralists, conservatives, protectors of childhood, nationalists, etc. I imagine that many of the neo-nazi groups are here also. Its my experience of right-wingers that on the whole they don't want you to know what they are up too. I remember an arts center open mic night which I was attending being infiltrated by five or six or them. It was a surreal situation because none of them were actually musicians - they pretended to be comedians which allowed them the right to attend and perform. The woman who ran the night and who had no idea of how the BNP (British National Party) worked and put one of them in charge. I emailed the arts center due to the fact that I knew some of the people who ran the open mic nights (including the woman who had been put in overall charge and had made the decision to put him in charge) and got an email back saying the open mic nights were for everyone regardless of their political views. A week or two later I received another email saying that the arts center had decided to separate the comedy from the music by having separate nights for both. I'm  not too sure why but I do know that at one of the open mic nights the leader of this small BNP cell had been put in charge and after one of the singers had finished (she was colored) he said something that was really strange. I can't say what because people who were there may be reading this but it was racist. About a hundred people witnessed and heard what he said and everyone just sat silently in shock not knowing how to react - after all he was in charge. Now that is power. When you can persuade others that your intent is one thing and then position yourself to impose your will or views upon those who believe your original lie - well that is political power. Its not even a right wing thing since many left wing leaders have used to same ploy. It is the nature of a dogmatic personality who is seeking power to follow such a course when faced with opposition to their dogma. Here's what happened after the torrent scene released the membership list of the BNP and I spotted that one of them was a town planning consultant employed by my local council. I sent an email to my council of course. Evidently my council believe that hiring a BNP member as a town planning consultant for one of the most highly diverse ethnic towns in England was fine because his racist views shouldn't affect his ability to provide good advice. lol 

  21:51, 6",0,0,0,0,0,0
57127,98bb07e8299e9ddb,"Everything must citable.  That doesn't mean it needs to be cited.  Some people have problem with this concept.  As for what people think of our readers, my guess is that deep down, we all want the encyclopedia to be written for people like ourselves.  Regards, Ben Aveling",0,0,0,0,0,0
34834,5d097bff00f27bbb,It isn't the same word.  Tengri and Dengiz are two different words.  Please provide a source.,0,0,0,0,0,0
146438,2c2cd7051f104320,"""

This user account is going nowhere. Time for this tree to be cut down, I think. (talk to me) """,0,0,0,0,0,0
274,00ada3413dc2d942,"I found one!  Sort of, anyhow.  The web site for JewsForLife.org isn't loading, but I have an article from them in a Catholic source.  I'm going to remove the erroneous sentence now.
In hindsight, it would have been great if this minor content issue could have been resolved with references in the first place.",0,0,0,0,0,0
134098,cd2c8bce591bd1a9,", and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question or ask me on my talk page. Again, welcome!",0,0,0,0,0,0
57946,9b2eb87fc647ff1e,"If the forums are considered content, you don't have to register to view them or anything else on the website.  Even still, right now that is the number one place to get APB information and its a valuable link to add.",0,0,0,0,0,0
133497,ca24c9ca77cfee1f,"Yet User:Soorejmg  partakes in no discussion ppTalk:Indian_general_election,_2014#Do_we_need_the_infobox.3F",0,0,0,0,0,0
32067,5535810dd0574e9a,"Well, it was a nice try but some users are just not going to let any negative information in.  The claim was the ministerial license was a fabrication.  I got the license, uploaded it, sourced it, and they removed it anyway.  Also, some of the paragraphs are disjointed sentences now, so, it would be difficult to restore the article piecemeal.  The version earlier today was a good version and if people want to rewrite, etc. that is fine, but this other user is slicing and dicing anything negative.  Thanks anyway though",0,0,0,0,0,0
117305,72d297e7861e2481,"""

Speedy deletion of NewGenerationGay Associaton
 Please refrain from introducing inappropriate pages such as NewGenerationGay Associaton, to Wikipedia. Doing so is not in accordance with our policies. If you would like to experiment, please use the sandbox 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you.  talk  """,0,0,0,0,0,0
66561,b21adb1ff6ca2e5c,"You deserve it Ari. You're anti-Islamic, moronic, egotistical, self-hating bastard. Good job HJ Mitchell!",1,0,0,0,0,0
142490,fa260859bb9bc53e,"""

I'd like to see this stated.  """"SQL... often (erroneously)[2] referred to as Structured Query Language..."""" made me think """"So what does it stand for?""""  Since I don't have the book that is source #2, can you quote it here, or make the edit?  —  """,0,0,0,0,0,0
56787,97c1faaf5650af98,"Don't jump on the vandalize Parma bandwagon.  If you have something legitimate to contribute good, but we get enough scumbags mindlessly trying to mass delete stuff from that article as it is.  Grow up, kids!",1,0,0,0,1,0
96925,068949af1f7ee156,"""

Constance Cumbey Update on March 5, 2005 at 10:44 p.m., E.S.T.

Squeakbox's allegations about Nazism and editing a Rastafarian page (to the best of my recollection I have never been to such a page  my knowledge about Squeakbox's Rastafarian sympathies came from his own Wikipedia page)are nothing short of libelous and outrageous.  Obviously he has never read my work.  Most likely he is unfamiliar with the extremely readable and scholarly books of James Webb on occultism, including Nazi permutations of same.  Nazism was clearly based on occultism  evident in every respect from the Thule Society and Theosophical Society roots to the swastika itself.  Hitler did not take his notions from a vaccuum  his notions of """"cleansing actions"""", """"master races"""" and """"aryanism"""" were standard fare in all occult reading  both of Rosicrucians and Theosophists.  As far as left hand swastikas and right hand swastikas are concerned, there are ample books (many of which are in my personal library) showing that it was used interchangeably both ways in both occult and Indian cultures.  The Jews were singled out for hatred in most such literature and still are in the books published by Lucis Trust / Lucis Publishing Company.  Just look at the indexes (and you can do free internet searches):  """"Judaism:  evils of""""; """"Judaism, need for dissolution of"""".  I have BATTLED Nazism and racism all of my life, starting at age 4 when I told an aunt, """"that man's not bad because he wants to move in your neighborhood.  You're bad because you want to move out just because he's moving in . . .""""  Squeakbox owes me an apology.  He confesses he flunked logic.  He also confesses to a closed head injury with a machete type instrument.  For that, I will give him in good Christian style, a charitable interpretation and hope to think that these are his honest interpretations.  Read the New Age books CAREFULLY and not in an altered state  you will find that they are not all peace, light love.  And people who come against them are not """"Nazis""""  the kernel of Nazism is the occultism which in its essence spells doom to all who are not blonde, blue-eyed pagans in its ultimate world view.  I have many a New Age book from the early 1980s in my vast personal collection which tells Orientals, Africans, etc., that they should be practicing celibacy as their races are destined to die out anyway.  As regards Solana, he is smart enough to see the Club of Rome agenda for what it clearly is  a global population reduction and occult indoctrination program.  The Club of Rome banner is one that Javier Solana flies the most proudly!""",0,0,0,0,0,0
103364,292545d192eb2150,"""

Yes, it's definitely. Particularly when there are so few people editing I-P articles that actually read, as you do. I missed you G-Dett. talk """,0,0,0,0,0,0
27608,4910f651394472df,"I like pee farts 

Poo poo in the potty",1,0,0,0,0,0
11970,1fb3bc08db888bac,Why did you delete my page?,0,0,0,0,0,0
64276,ac01dfc5c3f4e42f,"""

I was not trolling; I was trying to present the facts. The fact the he wanted to permanently ban me because I didn't share his POV...well make up your own mind. 

Regardless, Xtra started all this by smugly questioning why I didn't get into Melbourne Law. 

::I don't have $21,000 to buy my way in like """"other"""" people. 

Sterling was incorrect when S/he wrote: """"The ALP is neo-liberal, balanced budgets, selling off state interests, free trade and lower regulation."""" This is supposed to be: The Liberal Party is neo-liberal, balanced budgets, selling off state interests, free trade and lower regulation."""" That's why my HECS have an 8 year quota and were increased by 25%.

Regardless, even if I were 100% correct, given who Xtra's """"friends"""" are I wouldn't stand a chance.

-  01:26, 17 Feb 2005 (UTC)""",0,0,0,0,0,0
120643,8554375995e42364,"""

CIH
Finally there is an article here: Opel Cam-in-head engine. I haven't finished yet but am going to sleep, I hope you have content and I know that you have at least one excellent source waiting. Cheers, now let's go fix all those links to the German entry... ✎  """,0,0,0,0,0,0
